Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodAddAge,GarageAge,RealSalePrice,SalePriceLog1p,RealSalePriceLog1p
546,50,RL,6.251768818688168,21.199019388477847,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,7.848990272211784,Gd,Gd,PConc,Gd,Gd,No,GLQ,12.130997263476491,LwQ,8.125546157091508,0.0,12.655543339095559,GasA,Gd,Y,SBrkr,13.048303470894265,11.527818496029916,0.0,14.458329365474878,0,0.0,2,1,4,0.7304631471189666,Gd,9,Typ,0,NA,Attchd,1988,Unf,3,786,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2006,WD,Normal,229000,18,18,18,229000.0,12.34148164933907,12.34148164933907
547,50,RL,5.968980585391403,19.34214722249999,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,NA,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,9.025890350388508,Unf,0.0,11.386070382335237,12.303551331145187,GasA,Ex,Y,FuseA,11.876891119645324,11.222867447268218,0.0,13.562418174740953,0,0.0,1,1,3,0.7304631471189666,TA,6,Typ,1,Gd,Detchd,1950,Unf,2,440,TA,TA,Y,0.0,4.882972919330174,0.0,7.397497957722461,0.0,0.0,NA,NA,NA,0.0,5,2007,WD,Normal,210000,84,57,57,204878.04878048782,12.25486757159303,12.230175078049703
548,85,RL,5.494161288893169,18.62133429897541,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,10.822434677567204,Unf,0.0,7.469199663707945,11.396658166096783,GasA,Ex,Y,SBrkr,11.396658166096783,0.0,0.0,11.396658166096783,1,0.0,1,0,2,0.7304631471189666,TA,5,Typ,0,NA,Detchd,1987,Unf,2,624,TA,TA,Y,6.732788372480494,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2007,WD,Normal,129500,37,37,20,126341.46341463416,11.771443882099637,11.746751462557949
549,20,RM,5.3215405626377255,19.11234076049213,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,7.873203454932757,Rec,10.930535303772125,0.0,11.591440339606356,GasA,TA,Y,SBrkr,11.591440339606356,0.0,0.0,11.591440339606356,1,0.0,1,0,2,0.7304631471189666,TA,4,Typ,0,NA,Detchd,1963,RFn,2,720,TA,TA,Y,7.338607270038526,5.357203202420049,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,6,2008,WD,Normal,125000,53,13,45,117148.14554485603,11.736077016252437,11.671203150224802
550,60,FV,6.098626104970388,19.618539077005558,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.867768587390184,11.867768587390184,GasA,Ex,Y,SBrkr,11.867768587390184,12.602212469658957,0.0,14.326905629567301,0,0.0,2,1,4,0.7304631471189666,Gd,8,Typ,1,Gd,BuiltIn,2003,Fin,2,615,TA,TA,Y,7.8971902791299975,7.8971902791299975,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2009,WD,Normal,263000,6,5,6,246233.46476161553,12.479913113434042,12.414039469781775
551,120,RL,5.460736201340262,16.503566968340873,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,10.557449464533047,Unf,0.0,10.322492140734994,12.31421176367132,GasA,TA,Y,SBrkr,12.31421176367132,0.0,0.0,12.31421176367132,0,0.0,2,0,2,0.7304631471189666,TA,4,Typ,0,NA,Attchd,1977,RFn,2,440,TA,TA,Y,0.0,5.5270737381589985,0.0,0.0,8.103593650252291,0.0,NA,NA,NA,0.0,10,2008,COD,Abnorml,140000,31,31,31,131205.92301023877,11.849404844423074,11.784530920946336
552,20,RM,5.357203202420049,17.9167524253441,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,9.087756729969003,Unf,0.0,10.82666301420213,11.916130991886709,GasA,Gd,Y,FuseA,11.916130991886709,0.0,0.0,11.916130991886709,0,0.0,1,0,3,0.7304631471189666,TA,5,Typ,0,NA,Attchd,1957,Fin,1,288,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2008,WD,Normal,112500,51,51,51,105433.33099037044,11.630717389475995,11.565843583025096
553,20,RL,6.382450834594188,20.309636961383625,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,8.604063356421523,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,13.697102127294201,13.697102127294201,GasA,Ex,Y,SBrkr,13.711364159471431,0.0,0.0,13.711364159471431,0,0.0,2,0,3,0.7304631471189666,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,908,TA,TA,Y,7.737100057498759,4.9269180446816625,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2009,WD,Normal,255500,3,3,3,239211.59789579,12.450981602512561,12.385107966460186
554,20,RL,5.88741871045203,19.359971682647608,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,12.462556260580552,0.0,0.0,12.462556260580552,0,0.0,2,0,2,0.7304631471189666,Gd,5,Typ,0,NA,Detchd,2002,Fin,2,520,TA,TA,N,0.0,6.574446614595114,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,5,2009,WD,Normal,108000,60,6,7,101114.88286788775,11.58989576532275,11.52402249324214
555,60,RL,6.337529394588084,20.11664115346747,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.962610178176034,Gd,TA,PConc,Gd,TA,No,GLQ,11.724598476197201,Unf,0.0,7.216434458396561,12.119733293613173,GasA,Ex,Y,SBrkr,12.142223114891179,12.236142518909933,0.0,14.254043235000337,1,0.0,2,1,3,0.7304631471189666,Gd,8,Typ,1,Gd,BuiltIn,2003,RFn,3,871,TA,TA,Y,9.178050664421775,5.744420430279228,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2008,WD,Normal,284000,5,4,5,266160.5866779129,12.556733038263905,12.491858872043364
556,45,RM,5.62289923231481,18.14420672924195,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,12.105599296016027,12.105599296016027,GasA,TA,Y,FuseA,12.257861668063876,0.0,0.0,12.257861668063876,0,0.0,1,0,2,0.7304631471189666,TA,5,Typ,1,Gd,Detchd,1922,Unf,1,280,TA,TA,Y,0.0,0.0,6.952063659629821,0.0,0.0,0.0,NA,NA,NA,0.0,8,2006,WD,Normal,113000,84,56,84,113000.0,11.635151947212842,11.635151947212842
557,20,RL,5.942124359831237,21.495891106850802,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,11.815587672654802,Unf,0.0,8.070314193798698,12.374859997919224,GasA,TA,Y,FuseA,12.374859997919224,0.0,0.0,12.374859997919224,1,0.0,1,0,2,0.7304631471189666,TA,6,Typ,1,TA,Attchd,1957,Fin,1,299,TA,TA,Y,8.763534317352567,0.0,0.0,0.0,7.054609570753341,0.0,NA,MnWw,NA,0.0,5,2006,WD,Normal,141000,49,49,49,141000.0,11.856522261533737,11.856522261533737
558,50,C (all),5.684506656824124,20.271001729271276,Pave,NA,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,10.897673633652223,Unf,0.0,0.0,10.897673633652223,GasA,Gd,Y,SBrkr,11.821770064969613,9.94551387609232,0.0,12.9591822856806,0,0.0,1,1,3,0.7304631471189666,TA,7,Typ,0,NA,CarPort,1994,Unf,1,570,TA,TA,Y,0.0,5.2483574728065365,7.020909424392293,0.0,0.0,0.0,NA,NA,NA,0.0,9,2006,COD,Normal,108000,86,56,12,108000.0,11.58989576532275,11.58989576532275
559,60,RL,5.59142712460611,23.179942172508035,Pave,NA,IR2,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,10.75830365760641,Unf,0.0,7.104296691279632,11.256187454288815,GasA,Ex,Y,SBrkr,11.256187454288815,11.211682200474868,0.0,13.193323110670612,0,0.7304631471189666,2,1,3,0.7304631471189666,TA,6,Typ,1,TA,Attchd,1996,Unf,2,406,TA,TA,Y,8.72889799237455,4.003419248109409,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2008,WD,Normal,175000,12,11,12,164007.40376279847,12.07254696717504,12.007672947949574
560,120,RL,5.253669964169974,15.700971896068804,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.7019729772844623,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,13.041859380757135,13.041859380757135,GasA,Ex,Y,SBrkr,13.41472741618549,0.0,0.0,13.41472741618549,0,0.0,2,0,2,0.7304631471189666,Gd,7,Typ,1,TA,Attchd,2003,Fin,2,420,TA,TA,Y,7.382905995629807,3.858806663498184,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2006,WD,Normal,234000,3,2,3,234000.0,12.36308066783498,12.36308066783498
561,20,RL,6.084409327137121,20.3799027690792,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,7.873203454932757,TA,TA,CBlock,Gd,TA,No,ALQ,12.883497261224813,Unf,0.0,6.448232316019433,13.080346166472044,GasA,TA,Y,SBrkr,13.080346166472044,0.0,0.0,13.080346166472044,1,0.0,1,1,3,0.7304631471189666,TA,5,Mod,1,Gd,Detchd,1957,Unf,2,528,TA,TA,Y,0.0,0.0,0.0,0.0,6.5538803774442425,0.0,NA,NA,NA,0.0,5,2010,WD,Normal,121500,53,14,53,110763.62534213606,11.707677772181546,11.615162736453925
562,20,RL,6.148460831341732,19.878188503230756,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,12.31952928260195,LwQ,7.071285304475591,8.047888977723783,13.073961170054712,GasA,Gd,Y,SBrkr,13.073961170054712,0.0,0.0,13.073961170054712,1,0.0,1,0,2,0.7304631471189666,TA,6,Typ,1,TA,Attchd,1975,RFn,2,418,TA,TA,Y,8.511219710154148,4.882972919330174,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2006,WD,Normal,170000,32,31,31,170000.0,12.04355959836804,12.04355959836804
563,30,RL,5.7737732204907655,21.220118002933475,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,CompShg,WdShing,Wd Shng,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,8.946560885133437,Unf,0.0,11.170326790619496,12.114086926001544,GasA,Ex,Y,SBrkr,12.114086926001544,0.0,0.0,12.114086926001544,1,0.0,1,0,3,0.7304631471189666,TA,6,Typ,1,Gd,NA,0,NA,0,0,NA,NA,Y,7.397497957722461,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2008,WD,Normal,108000,68,39,0,101215.99775075562,11.58989576532275,11.52502198369546
564,50,RL,5.859551208605442,23.161077755346483,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0.0,12.555471208014954,12.555471208014954,GasA,Ex,Y,SBrkr,12.555471208014954,10.327475030923495,0.0,13.634030964503875,0,0.0,2,0,4,0.7304631471189666,TA,8,Typ,1,Gd,Detchd,1955,Fin,2,396,TA,TA,N,6.02174235239564,4.792129643835174,0.0,0.0,7.397497957722461,0.0,NA,NA,NA,0.0,7,2008,WD,Normal,185000,90,58,53,173379.25540638695,12.128116509451258,12.063242469523328
565,60,RL,6.488495975249863,21.048423128283865,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,11.252502530148577,Unf,0.0,9.506159320448687,12.382690472200485,GasA,Ex,Y,SBrkr,12.562894319909493,12.47018574388358,0.0,14.617395733168038,1,0.0,2,1,4,0.7304631471189666,Gd,9,Typ,1,TA,Attchd,1992,RFn,2,590,TA,TA,Y,0.0,4.969939052451073,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2006,WD,Normal,268000,14,6,14,268000.0,12.498745990829315,12.498745990829315
566,70,RL,5.859551208605442,18.414507349241987,Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.527818496029916,11.527818496029916,GasA,TA,N,FuseF,11.64405894253928,11.527818496029916,0.0,13.584606043377343,1,0.0,1,1,4,0.7304631471189666,Fa,6,Typ,0,NA,Detchd,1920,Unf,1,216,TA,TA,Y,0.0,5.859551208605442,7.278278985320871,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD,Normal,128000,95,60,90,116689.25138924622,11.759793355371237,11.667278279131933
567,60,RL,6.148460831341732,20.328476038810713,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,8.558042564184516,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,12.452356717727342,12.452356717727342,GasA,Ex,Y,SBrkr,12.482863374096516,13.033248644718197,0.0,14.897361998901673,0,0.0,2,1,4,0.7304631471189666,Ex,11,Typ,1,Gd,BuiltIn,2005,Fin,3,656,TA,TA,Y,7.397497957722461,4.9269180446816625,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2008,WD,Normal,325000,3,1,3,304585.1784166257,12.691583538230217,12.626709342237127
568,20,RL,5.968980585391403,19.941790500393896,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.724358962810533,Gd,TA,PConc,Gd,TA,No,GLQ,1.1943176378757767,Unf,0.0,13.33257927279363,13.33653469002764,GasA,Ex,Y,SBrkr,13.371935506422313,0.0,0.0,13.371935506422313,0,0.0,2,0,3,0.7304631471189666,Gd,7,Typ,0,NA,Attchd,2004,RFn,2,532,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2010,WD,Normal,214000,6,6,6,195089.84216639603,12.273735966890268,12.181220586331648
569,50,RL,6.1972210008779385,20.720218121528358,Pave,NA,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,13.183014255671768,Unf,0.0,5.5270737381589985,13.294779920194513,GasA,Ex,Y,SBrkr,13.294779920194513,10.89354133302396,0.0,14.383588724601076,1,0.0,1,1,1,0.7304631471189666,Gd,5,Min2,1,Gd,BuiltIn,1983,Fin,2,612,Gd,TA,Y,9.384956206517197,4.969939052451073,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9,2009,WD,Normal,316600,26,0,26,296416.40662938205,12.665397584983758,12.599523897499495
570,90,RL,6.13517213332398,18.508933555977233,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,11.96083196164081,Unf,0.0,0.0,11.96083196164081,GasA,TA,Y,SBrkr,11.96083196164081,0.0,0.0,11.96083196164081,1,0.0,1,0,2,0.7304631471189666,TA,4,Typ,2,TA,Detchd,1979,Unf,2,600,TA,TA,Y,5.0533710494211155,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2006,WD,Normal,135960,27,27,27,135960.0,11.820123358887447,11.820123358887447
571,90,RL,6.07328940298831,20.971509468059498,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.808145364123843,TA,TA,CBlock,TA,TA,No,LwQ,8.424817022716818,Unf,0.0,13.296779497533473,13.730882561077351,GasA,TA,Y,SBrkr,13.730882561077351,0.0,0.0,13.730882561077351,0,0.0,2,0,6,1.1943176378757767,TA,10,Typ,0,NA,Detchd,1987,Unf,2,576,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2008,WD,Normal,142600,43,43,21,133642.60443757178,11.867805799560465,11.802931867354893
572,20,RL,5.684506656824124,18.6671716025692,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Gable,CompShg,WdShing,Wd Shng,BrkFace,8.179633643422095,TA,TA,CBlock,TA,TA,No,BLQ,9.800389069029363,Unf,0.0,10.00715768738887,11.718228468762483,GasA,Ex,Y,SBrkr,11.718228468762483,0.0,0.0,11.718228468762483,1,0.0,1,0,2,0.7304631471189666,Gd,4,Typ,0,NA,Attchd,1959,Unf,1,288,TA,TA,Y,7.724358962810533,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2006,WD,Abnorml,120000,47,47,47,120000.0,11.695255355062795,11.695255355062795
573,60,RL,6.2917110215767,20.98982735683094,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,11.660327958903798,11.660327958903798,GasA,Gd,Y,SBrkr,11.660327958903798,11.660327958903798,0.0,13.666606006337036,0,0.0,2,1,3,0.7304631471189666,Gd,6,Typ,0,NA,Attchd,2009,RFn,2,650,TA,TA,Y,8.190318298434116,6.9168874400292815,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2009,New,Partial,224500,0,0,0,210187.88151704444,12.32163544049751,12.25576184124506
574,80,RL,6.1236810031695965,19.861054580884,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,9.616086912297321,9.616086912297321,GasA,Ex,Y,SBrkr,11.41772883214346,10.975159821976275,0.0,13.160227391272157,0,0.0,2,1,3,0.7304631471189666,TA,8,Typ,1,TA,BuiltIn,2000,RFn,2,400,TA,TA,Y,6.65495044352145,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2007,WD,Normal,170000,7,7,7,165853.65853658537,12.04355959836804,12.018867132835615
575,80,RL,5.968980585391403,20.069142933286322,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,6.268453117386751,TA,TA,CBlock,TA,TA,Av,ALQ,9.384956206517197,Unf,0.0,4.071754351052767,9.538931490999708,GasA,TA,Y,SBrkr,10.634887347225343,10.43505876286156,0.0,12.418993549001838,0,0.7304631471189666,1,0,3,0.7304631471189666,TA,5,Typ,0,NA,BuiltIn,1971,Unf,1,288,TA,TA,Y,4.745132396064701,0.0,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,12,2007,WD,Normal,139000,36,2,36,135609.75609756098,11.842236406331555,11.817543973595988
576,50,RL,6.221213632878419,19.225941573511186,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,9.96245458058479,Unf,0.0,9.65390077895301,11.614566638515486,GasA,TA,Y,SBrkr,11.614566638515486,9.616086912297321,0.0,12.684284977315308,0,0.0,1,0,2,0.7304631471189666,TA,6,Typ,0,NA,Detchd,1947,Unf,1,336,TA,TA,Y,7.59329340870847,0.0,6.694190605394483,0.0,0.0,0.0,NA,NA,NA,0.0,10,2008,COD,Abnorml,118500,61,58,61,111056.44197652352,11.682676678340282,11.61780284172396
577,50,RL,5.42678077191518,18.092578526298194,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,11.708649944413567,11.708649944413567,GasA,Gd,Y,SBrkr,11.759411888042253,10.74097393831022,0.0,13.256570555623783,0,0.7304631471189666,2,0,3,0.7304631471189666,TA,6,Typ,1,Gd,Detchd,1928,Unf,1,216,TA,TA,Y,0.0,5.357203202420049,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2009,WD,Normal,145000,81,59,81,135756.09273929373,11.884495917930655,11.818622484971192
578,80,RL,6.574446614595114,20.533368995538027,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.59483341495303,TA,TA,CBlock,TA,TA,Av,LwQ,9.236665340977277,ALQ,10.520314560548853,8.906023604948812,12.557947383684844,GasA,Ex,Y,SBrkr,12.92377212697392,0.0,0.0,12.92377212697392,1,0.0,1,0,3,0.7304631471189666,TA,6,Typ,2,Fa,Attchd,1966,RFn,2,564,TA,TA,Y,7.620056264664793,5.914940018959451,8.511219710154148,0.0,0.0,0.0,NA,NA,NA,0.0,5,2006,WD,Abnorml,164500,40,40,40,164500.0,12.010671928196443,12.010671928196443
579,160,FV,4.697012078927853,16.107606804149825,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.105325148456878,11.105325148456878,GasA,Ex,Y,SBrkr,11.158953155173984,11.105325148456878,0.0,13.080346166472044,0,0.0,2,0,2,0.7304631471189666,Gd,5,Typ,0,NA,Detchd,2007,Unf,2,540,TA,TA,Y,0.0,6.694190605394483,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2008,WD,Abnorml,146000,1,1,1,136829.03399639184,11.891368749982085,11.826494806830976
580,50,RM,6.244955797756471,20.66087367384476,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,9.286967630227565,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,12.263269450298049,12.263269450298049,GasA,Ex,N,FuseF,12.263269450298049,11.314570325678849,0.0,13.847538317014754,0,0.0,2,0,4,0.7304631471189666,TA,7,Typ,0,NA,Attchd,1954,Unf,1,352,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2008,WD,Normal,131500,54,54,54,123239.84911318855,11.78676973513378,11.721895842602388
581,20,RL,6.13517213332398,21.41993353395791,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.337529394588084,TA,TA,CBlock,TA,TA,No,BLQ,10.714794633565264,Rec,8.305068732469508,9.258333791417995,12.508076870014259,GasA,Ex,Y,SBrkr,13.158148482982085,0.0,0.0,13.158148482982085,0,0.7304631471189666,1,0,3,0.7304631471189666,Gd,7,Typ,2,Gd,Attchd,1960,Unf,2,572,TA,TA,Y,8.274265741119429,6.844946025203906,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD,Normal,181900,47,20,47,177463.41463414635,12.111217862017215,12.086525386864231
